GloVe_2_50,HPCA_2_50,Word2Vec_2_50,GloVe_2_200,HPCA_2_200,Word2Vec_2_200,GloVe_5_50,HPCA_5_50,Word2Vec_5_50,GloVe_5_200,HPCA_5_200,Word2Vec_5_200
0.19047619047619047,0.08888888888888889,0.15555555555555556,0.02631578947368421,0.017316017316017316,0.006530612244897959,0.21428571428571427,0.23809523809523808,0.08888888888888889,0.014285714285714285,0.04736842105263158,0.046798029556650245
0.027777777777777776,0.8333333333333334,0.01904761904761905,0.022727272727272728,0.2777777777777778,0.01740506329113924,0.07333333333333333,0.08412698412698413,0.05263157894736842,0.010437051532941943,0.011990407673860911,0.006735719663824505
0.0,0.03571428571428571,0.25,0.19047619047619047,0.2857142857142857,0.5,0.06884057971014493,0.11578947368421053,0.06333333333333334,0.030303030303030304,0.07333333333333333,0.1
0.045454545454545456,0.1794871794871795,0.07007575757575757,0.0036914963744232037,0.03918367346938775,0.011535425900066783,0.05319148936170213,0.11594202898550725,0.054878048780487805,0.00502618201276612,0.020778072502210435,0.006102999859161542
0.07142857142857142,0.14545454545454545,0.1286549707602339,0.04666666666666667,0.1286549707602339,0.06878306878306878,0.058333333333333334,0.10098522167487685,0.09523809523809523,0.015445544554455445,0.041364296081277216,0.030388031790556335
0.09523809523809523,0.16666666666666666,0.8333333333333334,0.05228758169934641,0.16666666666666666,0.6666666666666666,0.07114624505928854,0.04597701149425287,0.2,0.026360544217687076,0.026737967914438502,0.16666666666666666
0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3,0.06666666666666667,0.3333333333333333,0.14285714285714285,0.13333333333333333,0.3,0.06666666666666667,0.07142857142857142
0.3333333333333333,0.0,0.1,0.16666666666666666,0.13333333333333333,0.0,0.3333333333333333,0.17857142857142858,0.0,0.14285714285714285,0.0761904761904762,0.09523809523809523
0.075,0.3111111111111111,1.0,0.03508771929824561,0.25274725274725274,0.4,0.042042042042042045,0.14285714285714285,0.0761904761904762,0.03015873015873016,0.07671957671957672,0.3055555555555556
0.0457516339869281,0.5,0.16666666666666666,0.054945054945054944,0.3333333333333333,0.3,0.034482758620689655,0.3,0.13333333333333333,0.013227513227513227,1.0,0.8333333333333334
0.04923076923076923,0.08333333333333333,0.3333333333333333,0.013845350052246604,0.0641025641025641,0.6666666666666666,0.06153846153846154,0.058823529411764705,0.0,0.019969278033794162,0.02857142857142857,0.5
0.19047619047619047,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.13333333333333333,0.2,0.07602339181286549,0.12727272727272726,0.1,0.10989010989010989,0.042105263157894736,0.4
0.04032258064516129,0.12418300653594772,0.17857142857142858,0.01763150161622098,0.08266129032258064,0.5,0.043010752688172046,0.08333333333333333,0.24444444444444444,0.020673076923076922,0.03569023569023569,0.28888888888888886
0.0,0.0,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.2,0.26666666666666666,0.2,0.2,0.1
0.03571428571428571,0.3333333333333333,0.5,0.15555555555555556,0.25,0.3333333333333333,0.10714285714285714,0.2,0.2,0.07272727272727272,0.11538461538461539,0.5
0.09090909090909091,0.25,0.23809523809523808,0.054945054945054944,0.13043478260869565,0.8333333333333334,0.05789473684210526,0.2857142857142857,0.07142857142857142,0.042105263157894736,0.15384615384615385,0.4
0.06666666666666667,0.19047619047619047,0.3333333333333333,0.14285714285714285,0.4,0.5,0.11428571428571428,0.15384615384615385,0.09090909090909091,0.0392156862745098,0.06439393939393939,0.3333333333333333
0.16666666666666666,0.5,0.3333333333333333,0.0,0.8333333333333334,0.5,0.2,0.06666666666666667,0.0,0.2,0.07692307692307693,0.3
0.2,0.16666666666666666,0.1,0.14285714285714285,0.2,0.6666666666666666,0.17857142857142858,0.3333333333333333,0.26666666666666666,0.17857142857142858,0.25,0.42857142857142855
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.4,0.5,0.1,0.12727272727272726,0.06060606060606061,0.0,0.24444444444444444,0.5
0.16666666666666666,0.2,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
0.4,0.09523809523809523,0.16666666666666666,0.5,0.5,0.16666666666666666,0.1111111111111111,0.19444444444444445,0.13333333333333333,0.4,0.13333333333333333,0.16666666666666666
0.036231884057971016,0.2857142857142857,0.6666666666666666,0.0935672514619883,0.3,1.0,0.0549645390070922,0.17777777777777778,0.23809523809523808,0.02010939510939511,0.16363636363636364,0.5
0.03636363636363636,0.2,0.12087912087912088,0.047619047619047616,0.39285714285714285,0.3333333333333333,0.06,0.12380952380952381,0.06432748538011696,0.0392156862745098,0.15555555555555556,0.13970588235294118
0.1111111111111111,0.3,0.26666666666666666,0.15555555555555556,0.2,0.16666666666666666,0.19696969696969696,0.1111111111111111,0.08333333333333333,0.0196078431372549,0.035437430786267994,0.18681318681318682
0.06060606060606061,0.09090909090909091,0.06315789473684211,0.03508771929824561,0.1111111111111111,0.18181818181818182,0.14545454545454545,0.25,0.1,0.008658008658008658,0.38095238095238093,0.11428571428571428
0.16666666666666666,0.0,0.16666666666666666,0.4,0.0,0.3333333333333333,0.26666666666666666,0.2,0.16666666666666666,0.26666666666666666,0.047619047619047616,0.3333333333333333
0.4,0.26666666666666666,0.13333333333333333,0.09090909090909091,0.06060606060606061,0.027777777777777776,0.3333333333333333,0.07602339181286549,0.06666666666666667,0.04736842105263158,0.06333333333333334,0.08791208791208792
0.5,0.16666666666666666,0.5,0.2,0.5,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5,0.3333333333333333,0.0,0.3333333333333333
0.0,0.0,0.3333333333333333,0.2,0.0,0.3333333333333333,0.0,0.13333333333333333,0.1,0.06593406593406594,0.08333333333333333,0.1
0.19444444444444445,0.3333333333333333,0.5,0.8333333333333334,0.21428571428571427,0.5,0.17857142857142858,0.047619047619047616,0.1,0.17857142857142858,0.022222222222222223,0.3333333333333333
0.04285714285714286,0.14285714285714285,0.07692307692307693,0.021040974529346623,0.020168067226890758,0.4,0.0392156862745098,0.08888888888888889,0.029239766081871343,0.03655913978494624,0.031578947368421054,0.0935672514619883
0.0,0.4666666666666667,0.1,0.13333333333333333,0.8333333333333334,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.1388888888888889
0.3,0.25,0.5,0.08333333333333333,0.15555555555555556,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.16363636363636364,0.4
0.3,0.32142857142857145,0.5,0.16666666666666666,0.06666666666666667,0.07142857142857142,0.2222222222222222,0.1282051282051282,0.14545454545454545,0.056451612903225805,0.14102564102564102,0.1388888888888889
0.0,0.0,0.5,0.0,0.2,0.4,0.16666666666666666,0.2,0.0,0.0,0.3,0.3333333333333333
0.2,0.7,0.0,0.3333333333333333,0.38095238095238093,0.16666666666666666,1.0,0.1111111111111111,0.07142857142857142,0.3,0.13333333333333333,1.0
0.10052910052910052,0.15151515151515152,0.08947368421052632,0.08901515151515152,0.14545454545454545,0.2222222222222222,0.15441176470588236,0.21666666666666667,0.12648221343873517,0.08250355618776671,0.19852941176470587,0.32142857142857145
0.4,0.2,0.7,0.4,0.7,0.2857142857142857,0.5,0.18181818181818182,0.2,0.16363636363636364,0.16363636363636364,0.17857142857142858
0.0,0.3,0.5,0.0,0.3,0.3333333333333333,0.16666666666666666,0.23809523809523808,0.1,0.16666666666666666,0.13333333333333333,0.3
0.3333333333333333,0.3333333333333333,0.0,0.1,0.0,0.0,0.26666666666666666,0.5,0.16666666666666666,0.4,0.5,0.3
0.35714285714285715,0.3055555555555556,0.42857142857142855,0.19298245614035087,0.5333333333333333,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.2,0.17142857142857143,0.24444444444444444,0.25
0.16666666666666666,0.0,0.5,0.6,0.16666666666666666,0.5,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
0.2857142857142857,0.16666666666666666,0.5,0.2,0.4,0.2,0.23809523809523808,0.047619047619047616,0.2,0.26666666666666666,0.10714285714285714,0.3333333333333333
0.6,0.5,0.26666666666666666,1.0,0.2,0.3,0.3,0.26666666666666666,0.4,0.5,0.4,0.4
0.09090909090909091,0.030303030303030304,0.21818181818181817,0.08888888888888889,0.06535947712418301,0.16666666666666666,0.1111111111111111,0.08888888888888889,0.022222222222222223,0.05847953216374269,0.04923076923076923,0.16666666666666666
0.2222222222222222,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.044444444444444446,0.0,0.125,0.1038961038961039,0.1038961038961039,0.06006006006006006,0.047619047619047616,0.07692307692307693
0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.4,0.6666666666666666,0.4,0.8333333333333334,0.8333333333333334
0.09523809523809523,0.13333333333333333,0.06666666666666667,0.04411764705882353,0.03571428571428571,0.2,0.016666666666666666,0.0,0.06666666666666667,0.026455026455026454,0.10909090909090909,0.10714285714285714
0.1388888888888889,0.3055555555555556,0.2857142857142857,0.0582010582010582,0.25,0.17857142857142858,0.14545454545454545,0.09090909090909091,0.2,0.028205128205128206,0.17857142857142858,0.3333333333333333
0.17857142857142858,0.10909090909090909,0.17777777777777778,0.14545454545454545,0.16363636363636364,0.047619047619047616,0.14285714285714285,0.25,0.26666666666666666,0.0989010989010989,0.2087912087912088,0.19696969696969696
0.1,0.8333333333333334,0.0,0.09090909090909091,0.0,0.16666666666666666,0.09523809523809523,0.07142857142857142,0.2,0.13333333333333333,0.17777777777777778,0.0
0.0,0.16666666666666666,0.5,0.0,0.6666666666666666,0.6666666666666666,0.0,0.26666666666666666,0.5,0.0,0.6666666666666666,0.5
0.16666666666666666,0.14285714285714285,0.4,0.1,0.1,0.16666666666666666,0.0,0.26666666666666666,0.14285714285714285,0.13333333333333333,0.027777777777777776,0.26666666666666666
0.0,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.07142857142857142,0.1388888888888889,0.13333333333333333,0.14285714285714285,0.1388888888888889,0.3333333333333333
0.16666666666666666,0.3,0.16666666666666666,0.08888888888888889,0.16666666666666666,1.0,0.12121212121212122,0.2857142857142857,0.1388888888888889,0.05128205128205128,0.09523809523809523,0.5
0.0,0.07272727272727272,0.16666666666666666,0.03571428571428571,0.06666666666666667,0.0,0.1,0.2,0.1,0.08333333333333333,0.19047619047619047,0.16666666666666666
0.0,0.06666666666666667,0.07142857142857142,0.07272727272727272,0.01818181818181818,0.2857142857142857,0.05555555555555555,0.0,0.2,0.05228758169934641,0.027777777777777776,0.14285714285714285
0.16666666666666666,0.04743083003952569,0.2857142857142857,0.06267806267806268,0.18181818181818182,0.2,0.08496732026143791,0.06535947712418301,0.1,0.03939393939393939,0.05241935483870968,0.4
0.16666666666666666,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.4,0.3333333333333333,0.1388888888888889,0.2,0.2857142857142857
0.13333333333333333,0.14285714285714285,0.47619047619047616,0.23809523809523808,0.26666666666666666,0.42857142857142855,0.17857142857142858,0.25,0.42857142857142855,0.15384615384615385,0.2727272727272727,0.32142857142857145
0.1,0.16666666666666666,0.13333333333333333,0.0,0.08333333333333333,0.3,0.0,0.0,0.3,0.06666666666666667,0.2,0.09523809523809523
0.3333333333333333,0.5,0.5333333333333333,0.6666666666666666,0.17857142857142858,0.28888888888888886,0.3,0.5,0.5333333333333333,0.10256410256410256,0.25,0.38095238095238093
0.1,0.3333333333333333,0.1,0.16666666666666666,0.022222222222222223,0.1,0.1,0.3333333333333333,0.1,0.1,0.047619047619047616,0.26666666666666666
0.16666666666666666,0.5238095238095238,0.5238095238095238,0.08791208791208792,0.6666666666666666,0.42857142857142855,0.10714285714285714,0.3,0.08333333333333333,0.14285714285714285,0.15555555555555556,0.5333333333333333
0.15555555555555556,0.26666666666666666,0.5,0.10666666666666667,0.8333333333333334,0.5,0.2909090909090909,0.26666666666666666,0.6,0.11428571428571428,0.38181818181818183,0.6
0.16666666666666666,0.4,0.5,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.2545454545454545,0.35714285714285715,0.6,0.2857142857142857,0.5,0.4666666666666667
0.0,0.23809523809523808,0.0,0.2,0.06666666666666667,0.16666666666666666,0.2,0.0,0.3333333333333333,0.2,0.0,0.3
0.10909090909090909,0.12087912087912088,0.07692307692307693,0.036923076923076927,0.06432748538011696,0.06060606060606061,0.10909090909090909,0.05555555555555555,0.0761904761904762,0.045584045584045586,0.036585365853658534,0.024363233665559248
0.10256410256410256,0.12727272727272726,0.13333333333333333,0.13333333333333333,0.0,0.2,0.054945054945054944,0.0989010989010989,0.15555555555555556,0.08791208791208792,0.09090909090909091,0.26666666666666666
0.0,0.0,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.0,0.2,0.16666666666666666,0.16666666666666666,0.3,0.16666666666666666
0.16666666666666666,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0
0.09523809523809523,0.17857142857142858,0.08333333333333333,0.04395604395604396,0.11538461538461539,0.5,0.14285714285714285,0.10606060606060606,0.0761904761904762,0.25,0.07114624505928854,0.19047619047619047
0.2,0.2857142857142857,0.16666666666666666,0.1,0.06666666666666667,0.08888888888888889,0.3,0.08888888888888889,0.08571428571428572,0.0,0.0761904761904762,0.09090909090909091
0.8,0.6666666666666666,0.4,0.7,0.7,0.7,0.8333333333333334,0.42857142857142855,0.14545454545454545,0.38095238095238093,0.47619047619047616,0.4
0.21212121212121213,0.2857142857142857,0.1794871794871795,0.09090909090909091,0.10833333333333334,0.13333333333333333,0.17142857142857143,0.022058823529411766,0.014705882352941176,0.04155844155844156,0.04924242424242424,0.42857142857142855
